realty_id,type,offer_type,square_meters,year_built,land_area,total_floors,floor,registered,heating_type,total_rooms,total_bathrooms,price,city,quarter
13004,kuca,prodaja,115.0,,,1.0,,True,Centralno,6.0,,247200.0,Novi Sad,Veternik
13010,kuca,prodaja,221.0,,2163.0,,,True,Centralno,,,278100.0,Sremska Kamenica,Popovica
13011,stan,prodaja,145.0,,,,,True,Centralno,4.0,,269000.0,Beograd,Bežanijska kosa I
13012,kuca,prodaja,140.0,,15000.0,2.0,,True,"Centralno, Klima",5.0,3.0,,Lisović,
13013,kuca,prodaja,145.0,,,,,True,,,,82400.0,Petrovaradin,Puckaroš
13014,kuca,prodaja,160.0,,899.0,,,True,,,,206000.0,Novi Sad,Adice
13015,kuca,prodaja,203.0,,966.0,,,True,,,,364000.0,Novi Sad,Adice
13017,kuca,prodaja,100.0,,,,,True,Centralno,4.0,1.0,58000.0,Aleksinac,
13018,kuca,prodaja,179.0,,,,,True,,,,113300.0,Novi Sad,Klisa
13019,kuca,prodaja,107.0,,266.0,,,True,,,,123600.0,Novi Sad,Somborski bulevar
13022,kuca,prodaja,231.0,,550.0,,,True,,,,123600.0,Novi Sad,Adice
13024,kuca,prodaja,70.0,,,,,True,,,,92700.0,Novi Sad,Centar
13026,kuca,prodaja,300.0,,700.0,3.0,,True,"Podno, Samostalno",5.0,,2800000.0,Tivat,
13027,kuca,prodaja,30.0,,,,,True,Samostalno,1.0,,38000.0,Beograd,Dušanovac
13028,kuca,prodaja,500.0,2000,,,,True,Centralno,6.0,,1200000.0,Beograd,Dedinje (Beli dvor)
13029,kuca,prodaja,150.0,50,,,,True,Centralno,5.0,,350000.0,Beograd,Dedinje (Beli dvor)
13030,kuca,prodaja,100.0,,,,,True,Samostalno,,,30000.0,Beograd,
13034,kuca,prodaja,155.0,1974,,,,True,Samostalno,5.0,,175000.0,Beograd,Žarkovo
13035,kuca,prodaja,173.0,2000,,,,True,Samostalno,4.0,,215000.0,Beograd,Cvetkova pijaca
13036,kuca,prodaja,344.0,2008,,,,True,Samostalno,5.0,,160000.0,Beograd,Miljakovac III
13038,kuca,prodaja,177.0,2002,,,,True,Samostalno,,,175000.0,Beograd,Višnjička banja
13041,kuca,prodaja,250.0,2002,,,,True,Samostalno,5.0,,59000.0,Beograd,Lipovačka šuma
13042,kuca,prodaja,250.0,2005,,,,True,Samostalno,6.0,,300000.0,Beograd,Denkova bašta
13043,kuca,prodaja,315.0,,,,,True,Samostalno,5.0,,315000.0,Beograd,Mirijevo I
13044,kuca,prodaja,413.0,,,,,True,Centralno,,,200000.0,,Srbija
13045,kuca,prodaja,90.0,,,,,True,Samostalno,3.0,,35000.0,,Srbija
13046,kuca,prodaja,130.0,,,,,True,Samostalno,5.0,,130000.0,Beograd,Padinska skela
13047,kuca,prodaja,250.0,,,,,True,Samostalno,7.0,,350000.0,Beograd,Zemun (Gornji grad)
13048,kuca,prodaja,335.0,2003,,,,True,Centralno,5.0,,649000.0,Beograd,Voždovac
13049,kuca,prodaja,200.0,,,,,True,Samostalno,5.0,,400000.0,Beograd,Lion
13050,kuca,prodaja,200.0,1958,,,,True,Centralno,6.0,,319900.0,Beograd,Banovo brdo
13051,kuca,prodaja,150.0,2000,150.0,,,True,"Samostalno, Klima",4.0,2.0,115000.0,Beograd,Jajinci
13052,kuca,prodaja,292.0,,1048.0,1.0,,True,Centralno,7.0,,669500.0,Sremska Kamenica,Popovica
13053,kuca,prodaja,220.0,,1098.0,,,True,,,,87550.0,Futog,
13054,kuca,prodaja,,1981,260.0,,,True,"Centralno, Klima",6.0,4.0,75000.0,Novi Banovci,
13055,kuca,prodaja,411.0,,439.0,,1.0,True,,,,422300.0,Novi Sad,Banatić
13056,kuca,prodaja,55.0,,,,,True,Samostalno,1.0,1.0,89000.0,Beograd,Krnjača
13094,kuca,prodaja,344.0,,197.0,5.0,,True,,5.0,5.0,269000.0,Bar,
13060,kuca,prodaja,110.0,,30000.0,,,True,,4.0,,19000.0,Gornji Milanovac,
13061,kuca,prodaja,55.0,,,,,True,,,,80340.0,Sremski Karlovci,Banstol
13062,stan,prodaja,126.0,2000,,1.0,1.0,True,Centralno,3.0,2.0,,Lazarevac,
13065,kuca,prodaja,1000.0,,,,,True,,,,200000.0,Inđija,
13066,kuca,prodaja,94.0,,,,,True,Samostalno,,,54000.0,Beograd,Barajevo
13067,kuca,prodaja,148.0,,850.0,,,True,,,,82400.0,Petrovaradin,Puckaroš
13068,kuca,izdavanje,275.0,,,3.0,,True,"Samostalno, Klima",8.0,,3500.0,Beograd,Stari Grad
13069,kuca,prodaja,170.0,,1124.0,,,True,,,,92700.0,Petrovaradin,Bukovački plato
13072,kuca,prodaja,80.0,,1000.0,2.0,,True,,4.0,,35000.0,Beograd,Grocka
13075,kuca,prodaja,170.0,,5.0,2.0,,True,Samostalno,6.0,2.0,,Vrnjačka Banja,
13076,kuca,prodaja,110.0,,3.0,,,True,Samostalno,,,,Obrenovac,Sava naselje
13077,kuca,prodaja,149.0,,534.0,,,True,Centralno,6.0,,206000.0,Novi Sad,Adice
13078,kuca,prodaja,140.0,,24.0,3.0,,True,Samostalno,5.0,,,Rogača,
13079,kuca,prodaja,112.0,,829.0,,,True,Centralno,,,84460.0,Šajkaš,
13081,kuca,prodaja,217.0,,,,,True,,,,257500.0,Sremska Kamenica,Tatarsko brdo
13082,kuca,prodaja,350.0,,500.0,2.0,,True,,6.0,,170000.0,Herceg Novi,
13083,kuca,prodaja,341.0,,520.0,3.0,,True,"Samostalno, Klima",6.0,,550000.0,Budva,
13084,kuca,prodaja,180.0,,990.0,2.0,,True,Samostalno,3.0,,350000.0,Petrovac na Moru,
13086,kuca,prodaja,135.0,199,,,,True,Samostalno,,,249900.0,Beograd,Medaković III
13087,kuca,prodaja,117.0,,,,,True,Samostalno,5.0,,300000.0,Beograd,Zemun (Save Kovačevića)
13089,kuca,prodaja,165.0,1970,,,,True,Samostalno,,,135000.0,Beograd,Skojevsko naselje
13090,kuca,prodaja,240.0,,,,,True,Samostalno,6.0,,125000.0,Beograd,Surčin
13091,kuca,prodaja,126.0,,129.0,2.0,,True,"Podno, Samostalno",5.0,,450000.0,Herceg Novi,
13092,kuca,prodaja,89.0,,451.0,1.0,,True,,5.0,2.0,90000.0,Inđija,
13093,kuca,prodaja,394.0,,433.0,4.0,,True,"Samostalno, Klima",6.0,,,Kotor,
13095,kuca,prodaja,120.0,,300.0,,,True,,2.0,1.0,19000.0,Gložan,
13097,kuca,prodaja,70.0,,,2.0,,True,Samostalno,3.0,1.0,19000.0,Kuršumlija,
13099,kuca,prodaja,200.0,,600.0,1.0,,True,Samostalno,5.0,1.0,,Beograd,Kaluđerica
13100,kuca,prodaja,,,,,,True,,,1.0,,Beograd,Konjarnik
13101,kuca,prodaja,48.0,,7.47,,,True,,,,9500.0,Obrenovac,Sava naselje
13102,kuca,prodaja,108.0,2013,108.0,,,True,"Centralno, Klima",4.0,1.0,82000.0,Užice,Bele zemlje
13103,kuca,prodaja,65.0,,45.0,,,True,,,,16000.0,Glibovac,
13107,kuca,prodaja,174.0,2015,,,,True,,3.0,,47000.0,Pančevo,Vojlovica
13108,kuca,prodaja,109.0,,,,,True,,,,21000.0,Debeljača,
13110,kuca,prodaja,157.0,1998,157.0,,,True,Samostalno,5.0,2.0,149000.0,Zlatibor,Zova
13111,kuca,prodaja,307.0,2005,,,,True,Centralno,5.0,0.0,103180.0,Novi Sad,
13112,kuca,prodaja,800.0,1900,,,,True,Samostalno,5.0,0.0,95000.0,Novi Sad,
13113,kuca,prodaja,935.0,1900,,,,True,Centralno,3.0,0.0,93500.0,Novi Sad,
13114,kuca,prodaja,889.0,1994,,,,True,Centralno,6.0,0.0,155000.0,Novi Sad,
13115,kuca,prodaja,101.0,1900,,,,True,Centralno,3.0,0.0,74000.0,Novi Sad,Telep
13119,kuca,prodaja,195.0,,420.0,,,True,,,,118450.0,Novi Sad,Adice
13121,kuca,prodaja,126.0,,678.0,,,True,,,,206000.0,Novi Sad,Salajka
13122,kuca,prodaja,311.0,,1387.0,,,True,,,,206000.0,Novi Sad,Adice
13123,kuca,prodaja,94.0,,286.0,,,True,Centralno,,,77250.0,Futog,
13124,kuca,prodaja,220.0,,1124.0,,,True,,,2.0,73000.0,Ruma,Vrela
13126,kuca,prodaja,192.0,,1100.0,,,True,,,,206000.0,Novi Sad,Grbavica
13129,kuca,izdavanje,450.0,,,2.0,,True,"Podno, Samostalno, Klima",6.0,,3500.0,Beograd,Dedinje (25. maj)
13130,stan,prodaja,400.0,,,,,True,,10.0,3.0,150000.0,Vrnjačka Banja,
13131,kuca,prodaja,110.0,,1300.0,2.0,,True,Samostalno,4.0,,24000.0,Saranovo,
13133,kuca,prodaja,150.0,,383.0,1.0,,True,Samostalno,7.0,,62000.0,Mladenovac (varoš),
13134,kuca,prodaja,112.0,,831.0,,,True,,,,84460.0,Novi Sad,Kovilj
13135,kuca,prodaja,240.0,,2900.0,1.0,,True,Centralno,4.0,,47000.0,Velika Plana,
13136,kuca,prodaja,119.0,,760.0,1.0,,True,Samostalno,4.0,,95000.0,Aranđelovac,
13137,kuca,prodaja,240.0,,750.0,2.0,,True,Centralno,,,180000.0,Aranđelovac,
13138,kuca,prodaja,184.0,,255.0,1.0,,True,Samostalno,4.0,,42000.0,Velika Plana,
13139,kuca,prodaja,160.0,1959,20000.0,,,True,,,,,Lipolist,
13140,kuca,prodaja,72.0,,1009.0,1.0,,True,Samostalno,2.0,1.0,,Podgorica,
13141,kuca,prodaja,180.0,,,2.0,,True,,5.0,1.0,165000.0,Zlatibor,Palisad
13142,kuca,prodaja,98.0,,,,,True,Samostalno,4.0,,100000.0,Beograd,Mali mokri lug
13143,kuca,prodaja,300.0,,,,1.0,True,Samostalno,5.0,,75000.0,,Srbija
13144,kuca,prodaja,88.0,,,,,True,Samostalno,4.0,,89000.0,Beograd,Batajnica
13145,kuca,prodaja,210.0,,,,,True,Samostalno,6.0,,80000.0,Beograd,Surčin
13147,kuca,prodaja,540.0,,,,,True,Samostalno,8.0,,320000.0,Beograd,Surčin
13148,kuca,prodaja,222.0,,,,,True,Samostalno,,,140000.0,Beograd,Batajnica
13149,kuca,prodaja,112.0,,,,,True,Samostalno,3.0,,130000.0,Beograd,Kaluđerica
13150,kuca,prodaja,200.0,,,,,True,Samostalno,5.0,,80000.0,Vrnjačka Banja,
13151,kuca,prodaja,160.0,1986,,,,True,Centralno,5.0,,54000.0,Temerin,
13152,kuca,prodaja,320.0,,,,,True,Samostalno,6.0,,175000.0,Beograd,Mali mokri lug
13153,stan,prodaja,450.0,,,,2.0,True,,10.0,4.0,210000.0,Niš,Durlan
13154,kuca,prodaja,85.0,,,,1.0,True,Samostalno,4.0,,200000.0,Beograd,Mirijevo I
13156,kuca,prodaja,413.0,,,,2.0,True,Samostalno,5.0,,215000.0,Beograd,Konjarnik
13157,kuca,prodaja,147.0,,,,,True,Samostalno,9.0,,90000.0,,Srbija
13158,kuca,prodaja,438.0,2004,,,,True,Centralno,,,185000.0,Beograd,Bele vode
13159,kuca,prodaja,198.0,,,,,True,Samostalno,6.0,,199000.0,Beograd,Đeram pijaca
13160,kuca,prodaja,380.0,,,,,True,Samostalno,,,450000.0,Beograd,Voždovac
13161,kuca,prodaja,125.0,,,,,True,Samostalno,4.0,,75000.0,Beograd,
13162,kuca,prodaja,240.0,,,,,True,Samostalno,5.0,,179000.0,Beograd,Cerak
13164,kuca,prodaja,418.0,,740.0,1.0,,True,Centralno,6.0,,488020.0,Sremska Kamenica,Popovica
13165,kuca,prodaja,249.0,1980,1419.0,4.0,4.0,True,Centralno,6.0,2.0,,Smederevo,Kolarski put
13166,kuca,izdavanje,180.0,,3.0,2.0,,True,Samostalno,4.0,2.0,700.0,Kruševac,Centar
13167,kuca,prodaja,100.0,,10.0,1.0,,True,Centralno,5.0,,75000.0,Kragujevac,Aerodrom
13168,kuca,prodaja,,,,,,True,,4.0,2.0,63500.0,Šabac,Živinarnik
13169,kuca,prodaja,360.0,,600.0,2.0,,True,Centralno,7.0,,257500.0,Sremska Kamenica,Tatarsko brdo
13170,kuca,prodaja,120.0,,569.0,2.0,,True,Centralno,6.0,,102000.0,Stari Banovci,
13171,kuca,prodaja,420.0,,,,,True,"Samostalno, Klima",,,95000.0,Niš,
13172,stan,prodaja,39.0,,,,,True,,,,55650.0,Novi Sad,Podbara
13173,kuca,prodaja,,1981,220.0,,,True,"Centralno, Klima",5.0,3.0,60000.0,Vrbas,
13174,kuca,prodaja,99.0,,411.0,,,True,Centralno,3.0,,247200.0,Novi Sad,Železnička stanica
13177,kuca,prodaja,165.0,,1.0,3.0,,True,Centralno,3.0,3.0,135000.0,Beograd,Rakovica
13178,kuca,prodaja,50.0,,767.0,,,True,,,,18540.0,Čortanovci,
13179,kuca,prodaja,88.0,,719.0,,,True,,3.0,,32640.0,Krčedin,
13180,stan,prodaja,60.0,,,2.0,,True,,,1.0,102000.0,Zlatibor,Centar
13181,kuca,prodaja,100.0,,12.0,1.0,,True,"Podno, Samostalno",3.0,1.0,250000.0,Zlatibor,Centar
13182,stan,prodaja,44.0,,,1.0,1.0,True,,2.0,1.0,70000.0,Zlatibor,Centar
13183,kuca,prodaja,180.0,,1300.0,2.0,1.0,True,"Centralno, Samostalno",,2.0,50000.0,Sirig,
13184,kuca,prodaja,120.0,,3000.0,1.0,,True,Centralno,,1.0,89000.0,Ub,
13185,kuca,izdavanje,275.0,,,1.0,,True,Klima,8.0,,3500.0,Beograd,Stari Grad
13186,kuca,prodaja,201.0,,685.0,,,True,,,,142200.0,Novi Sad,Veternik
13187,kuca,prodaja,98.0,,896.0,,,True,,,,51500.0,Čortanovci,
13188,kuca,prodaja,130.0,,833.0,1.0,,True,Centralno,3.0,1.0,37000.0,Ečka,
13189,kuca,izdavanje,350.0,,,2.0,,True,Samostalno,5.0,5.0,,Beograd,Zemun (Gornji grad)
13191,stan,prodaja,55.0,,,1.0,,True,"Samostalno, Klima",2.0,2.0,1000.0,Novi Sad,Centar
13192,kuca,prodaja,90.0,,,,,True,Centralno,3.0,1.0,25000.0,Bogatić,
13193,kuca,prodaja,72.0,,750.0,1.0,,True,Centralno,3.0,1.0,60000.0,Valjevo,Kosančića venac
13194,kuca,prodaja,320.0,,,,,True,,,,438000.0,Beograd,Voždovac
13197,kuca,prodaja,200.0,,250.0,2.0,,True,"Centralno, Klima",4.0,2.5,,Zaječar,Centar
13198,kuca,prodaja,220.0,,8.8,2.0,,True,,,,250000.0,Beograd,Zemun (Gornji grad)
13199,kuca,prodaja,340.0,,,3.0,,True,Samostalno,6.0,,1100000.0,Beograd,Stari Grad
13200,kuca,prodaja,593.0,,,,,True,Samostalno,,,150000.0,Beograd,Krnjača
13201,kuca,prodaja,100.0,,650.0,,,True,Samostalno,3.0,1.0,80000.0,Vranje,Centar
13202,kuca,prodaja,210.0,,4.47,,,True,,4.0,1.0,,Radojevo,
13203,kuca,prodaja,375.0,,4.5,,,True,,,,60000.0,Inđija,
13204,kuca,prodaja,264.0,,573.0,1.0,,True,Centralno,5.0,,145000.0,Sremski Karlovci,Centar
13205,kuca,prodaja,36.0,,2771.0,,,True,Samostalno,3.0,,72100.0,Sremska Kamenica,Popovica
13206,kuca,prodaja,202.0,,,,,True,Samostalno,,,142200.0,Veternik,Veternička rampa
13207,kuca,prodaja,100.0,,810.0,,,True,,,,133990.0,Sremska Kamenica,Popovica
13208,kuca,prodaja,250.0,,,,,True,,,,67000.0,Niš,Apelovac
13209,kuca,prodaja,100.0,,465.0,,,True,,,,159650.0,Novi Sad,Adice
13212,kuca,prodaja,71.0,,602.0,,,True,,,,123600.0,Novi Sad,Telep
13213,kuca,prodaja,47.0,,313.0,,,True,,,,164800.0,Novi Sad,Telep
13215,kuca,prodaja,250.0,,585.0,2.0,,True,Samostalno,5.0,,65000.0,Aranđelovac,
13216,kuca,prodaja,350.0,,8.5,1.0,,True,,,,149900.0,Stari Banovci,
13217,stan,prodaja,135.0,,,1.0,,True,,,,120000.0,Beograd,Zemun (Cara Dušana)
13218,kuca,prodaja,350.0,,267.0,3.0,2.0,True,Centralno,,3.0,,Beograd,Žarkovo
13219,kuca,prodaja,200.0,,400.0,1.0,,True,"Centralno, Samostalno",4.0,,70000.0,Aranđelovac,
13220,kuca,prodaja,130.0,,300.0,1.0,,True,Samostalno,5.0,,45000.0,Mladenovac (varoš),
13221,kuca,prodaja,370.0,1963,500.0,3.0,,True,Samostalno,7.0,3.0,135000.0,Vranje,Centar
13223,kuca,prodaja,300.0,1981,,1.0,1.0,True,Centralno,5.0,2.0,120000.0,Stara Pazova,
13224,kuca,prodaja,,,,,,True,,5.0,2.0,60000.0,Ruma,Vašarište
13227,kuca,prodaja,,,,,,True,Centralno,,,75000.0,Bačka Palanka,
13228,kuca,prodaja,100.0,,1000.0,1.0,,True,,3.0,1.0,80000.0,Vrdnik,
13229,kuca,prodaja,263.0,,3700.0,2.0,,True,,6.0,,140000.0,Beograd,Batajnica
13230,kuca,prodaja,144.0,,3000.0,1.0,,True,Samostalno,5.0,,22000.0,Stari Slankamen,
13231,kuca,prodaja,100.0,,4.0,,,True,Samostalno,4.0,1.0,36000.0,Kragujevac,Male Pčelice
13234,kuca,prodaja,230.0,,,,,True,Samostalno,6.0,,1150000.0,Beograd,Senjak
13235,kuca,prodaja,113.0,,,,,True,Samostalno,,,170000.0,Zlatibor,Centar
13236,kuca,prodaja,360.0,2015,,,,True,Samostalno,8.0,,105000.0,Niš,
13238,kuca,prodaja,225.0,,44000.0,1.0,,True,"Podno, Samostalno",5.0,4.0,150000.0,Neštin,
13245,kuca,izdavanje,85.0,,3.0,1.0,,True,Samostalno,3.0,1.0,100.0,Sremski Karlovci,Centar
13258,kuca,prodaja,153.0,,388.0,1.0,,True,Samostalno,3.0,2.0,80000.0,Podgorica,
13303,kuca,prodaja,170.0,,6.0,2.0,,True,,6.0,,130000.0,Vrdnik,
13257,kuca,prodaja,100.0,,2.4,,,True,,,,139000.0,Beograd,Zemun (Centar)
13259,kuca,prodaja,125.0,,155.0,,,True,Centralno,4.0,2.0,45000.0,Pančevo,Sodara
13262,kuca,prodaja,230.0,,2.2,1.0,,True,Centralno,,2.0,135000.0,Beograd,Cvetanova ćuprija
13263,kuca,prodaja,170.0,,560.0,2.0,,True,Centralno,8.0,1.0,45000.0,Vranje,Rudina
13264,kuca,prodaja,296.0,,4500.0,1.0,,True,Centralno,5.0,,247200.0,Kać,
13266,kuca,prodaja,120.0,,4100.0,2.0,,True,Centralno,6.0,1.0,120000.0,Ritopek,
13268,kuca,prodaja,320.0,,519.0,,,True,,,,425000.0,Sremska Kamenica,Tatarsko brdo
13269,kuca,prodaja,250.0,,6.0,,,True,,,,50000.0,Mačvanska Mitrovica,
13270,kuca,prodaja,134.0,,,,,True,,,,360500.0,Novi Sad,Socijalno
13271,kuca,prodaja,182.0,,,,,True,,,,360500.0,Novi Sad,Cara Dušana
13274,kuca,prodaja,525.0,,,,,True,,,,360500.0,Novi Sad,Salajka
13275,kuca,prodaja,80.0,,,,1.0,True,,,,22000.0,Ćuprija,
13276,kuca,prodaja,64.0,,455.0,,,True,,,,412000.0,Novi Sad,Salajka
13277,kuca,prodaja,480.0,,1200.0,,,True,,,,824000.0,Futog,
13278,stan,prodaja,71.0,,,,,True,Centralno,,,109180.0,Novi Sad,Podbara
13279,kuca,prodaja,250.0,,,,,True,Centralno,,,257500.0,Sremska Kamenica,Centar
13280,kuca,prodaja,320.0,,522.0,,,True,,,,425000.0,Sremska Kamenica,Tatarsko brdo
13281,kuca,prodaja,336.0,,,,,True,Centralno,,,278100.0,Novi Sad,Veternik
13282,kuca,prodaja,,1990,,1.0,1.0,True,Centralno,3.0,1.0,83000.0,Obrenovac,Stočnjak
13283,kuca,prodaja,130.0,,360.0,,,True,,,,154500.0,Novi Sad,Novo Naselje
13284,kuca,prodaja,200.0,,600.0,1.0,,True,Centralno,5.0,,120000.0,Novi Banovci,
13285,kuca,prodaja,1000.0,,25000.0,,,True,,,,1000000.0,Čenej,
13288,kuca,prodaja,160.0,,8500.0,1.0,,True,,3.0,2.0,,Gračac,
13289,kuca,prodaja,248.0,,420.0,,,True,Centralno,,,185400.0,Inđija,
13290,kuca,prodaja,480.0,,1198.0,,,True,Centralno,,,824000.0,Futog,
13291,kuca,prodaja,268.0,,3800.0,,,True,Centralno,,,1133000.0,Sremska Kamenica,Centar
13292,kuca,prodaja,1000.0,,25000.0,,,True,Centralno,,,1000000.0,Čenej,
13293,kuca,prodaja,135.0,,615.0,,,True,Centralno,,,309000.0,Ledinci,
13295,kuca,prodaja,125.0,,200.0,1.0,,True,,5.0,,110000.0,Beograd,Zemun (Novi Grad)
13296,kuca,prodaja,100.0,,,,3.0,True,,3.0,,154500.0,Popovica,
13297,stan,prodaja,198.0,,,,,True,"Samostalno, Klima",5.0,2.0,109000.0,Niš,Crvena Zvezda
13298,kuca,prodaja,260.0,,,,,True,Samostalno,7.0,,120000.0,Beograd,Grocka
13299,kuca,prodaja,150.0,,4.75,,,True,,,,,Beograd,Ovča
13302,kuca,prodaja,300.0,2002,,3.0,,True,Centralno,,,145000.0,Smederevo,Centar
13304,kuca,prodaja,300.0,,7.0,,,True,Centralno,10.0,5.0,250000.0,Barič,
13305,kuca,prodaja,128.0,,,,,True,,,,154500.0,Novi Sad,Veternik
13306,kuca,prodaja,68.0,,,,,True,,,,412000.0,Novi Sad,Veternik
13308,kuca,prodaja,65.0,,14.0,,,True,Centralno,2.0,,85000.0,Obrenovac,Centar
13313,kuca,prodaja,450.0,,680.0,1.0,,True,Centralno,12.0,5.0,150000.0,Subotica,Kertvaroš
13310,kuca,prodaja,105.0,,1250.0,1.0,,True,Centralno,4.0,,75000.0,Beograd,Avala
13311,kuca,prodaja,398.0,1981,,2.0,,True,Samostalno,13.0,,,Smederevo,
13314,kuca,prodaja,140.0,2001,,,,True,Klima,3.0,1.0,160000.0,Beograd,Veljko Vlahović
13315,kuca,prodaja,326.0,1992,,,,True,Samostalno,6.0,0.0,75000.0,Novi Sad,Klisa
13316,kuca,prodaja,220.0,,6000.0,1.0,,True,Samostalno,7.0,,30000.0,Velika Plana,
13317,kuca,prodaja,127.0,,,,6.0,True,,2.0,,242050.0,Novi Sad,Centar
13318,kuca,prodaja,203.0,,,,6.0,True,,2.0,,103000.0,Rumenka,
13319,kuca,prodaja,240.0,,,,6.0,True,,2.0,,185400.0,Novi Sad,Telep
13320,kuca,prodaja,142.0,,,,3.0,True,,2.0,,155000.0,Sremska Kamenica,Centar
13321,kuca,prodaja,189.0,,,,,True,,2.0,,123600.0,Novi Sad,Adice
13322,kuca,prodaja,70.0,,,,4.0,True,,1.0,,97850.0,Sremska Kamenica,Čardak
13324,kuca,prodaja,269.0,,,,,True,,2.0,,175100.0,Novi Sad,Adice
13325,kuca,prodaja,161.0,,,,,True,,2.0,,240000.0,Novi Sad,Podbara
13326,kuca,prodaja,94.0,,,,,True,,1.0,,72100.0,Novi Sad,Klisa
13327,kuca,prodaja,256.0,,,,15.0,True,,2.0,,530000.0,Novi Sad,Grbavica
13328,kuca,prodaja,49.0,,,,2.0,True,,3.0,,72100.0,Sremska Kamenica,Bocke
13329,kuca,prodaja,210.0,,,,,True,,2.0,,195700.0,Sremska Kamenica,Centar
13330,kuca,prodaja,120.0,,,,3.0,True,,3.0,,46350.0,Čortanovci,
13331,kuca,prodaja,150.0,,,,12.0,True,,3.0,,97850.0,Kać,
13332,kuca,prodaja,317.0,,,,3.0,True,,3.0,,226600.0,Petrovaradin,
13335,kuca,prodaja,170.0,,,,12.0,True,,3.0,,236900.0,Novi Sad,Telep
13336,kuca,prodaja,97.0,,,,5.0,True,,3.0,,82400.0,Futog,
13338,kuca,prodaja,250.0,,,,2.0,True,,2.0,,346500.0,Sremska Kamenica,Centar
13339,kuca,prodaja,100.0,,,,5.0,True,,5.0,,65000.0,Futog,
13340,kuca,prodaja,195.0,,,,,True,,1.0,,123600.0,Sremska Kamenica,Popovica
13341,kuca,prodaja,260.0,,,,4.0,True,,3.0,,164800.0,Petrovaradin,Blok vila
13342,kuca,prodaja,163.0,,,,8.0,True,,2.0,,84000.0,Veternik,
13343,kuca,prodaja,380.0,,,,1.0,True,,3.0,,257500.0,Sremska Kamenica,Tatarsko brdo
13344,kuca,prodaja,300.0,,,,4.0,True,,4.0,,172000.0,Kać,
13345,kuca,prodaja,110.0,,,,,True,,3.0,,330000.0,Novi Sad,Cara Dušana
13346,kuca,prodaja,136.0,,,,4.0,True,,1.0,,67500.0,Rumenka,
13347,kuca,prodaja,77.0,,,,4.0,True,,4.0,,36000.0,Čortanovci,
13348,kuca,prodaja,195.0,,,,4.0,True,,4.0,,116390.0,Sremski Karlovci,Centar
13349,kuca,prodaja,95.0,,,,2.0,True,,4.0,,26000.0,Beočin,Dunav naselje
13350,kuca,prodaja,88.0,,,,2.0,True,,3.0,,102970.0,Novi Sad,Telep
13351,kuca,prodaja,89.0,,,,2.0,True,,4.0,,87500.0,Sremska Kamenica,Centar
13352,kuca,prodaja,300.0,,,,,True,,3.0,,131330.0,Futog,
13353,kuca,prodaja,200.0,,,,2.0,True,,4.0,,82400.0,Temerin,
13354,kuca,prodaja,163.0,,,,6.0,True,,1.0,,240000.0,Novi Sad,Podbara
13355,kuca,prodaja,250.0,,,,6.0,True,,1.0,,129000.0,Sremska Kamenica,Centar
13356,kuca,prodaja,500.0,,,,5.0,True,,2.0,,370800.0,Novi Sad,Telep
13357,kuca,prodaja,103.0,,,,,True,,2.0,,103000.0,Novi Sad,Avijatičarsko naselje
13358,kuca,prodaja,120.0,,,,,True,,3.0,,126180.0,Veternik,
13359,kuca,prodaja,340.0,,,,2.0,True,,2.0,,175100.0,Sremska Kamenica,Popovica
13360,kuca,prodaja,96.0,,,,5.0,True,,1.0,,85000.0,Kać,
13362,kuca,prodaja,450.0,,,,2.0,True,,3.0,,133900.0,Sremska Kamenica,Centar
13363,kuca,prodaja,407.0,,,,6.0,True,,3.0,,160000.0,Čenej,
13364,kuca,prodaja,121.0,,,,5.0,True,,3.0,,149500.0,Veternik,
13365,kuca,prodaja,66.0,,,,3.0,True,,4.0,,72100.0,Novi Sad,Avijatičarsko naselje
13366,kuca,prodaja,192.0,,,,6.0,True,,3.0,,113300.0,Veternik,
13367,kuca,prodaja,140.0,,,,2.0,True,,4.0,,144200.0,Sremska Kamenica,Centar
13368,kuca,prodaja,88.0,,,,5.0,True,,3.0,,82400.0,Novi Sad,Telep
13369,kuca,prodaja,240.0,,,,7.0,True,,2.0,,190000.0,Ledinci,
13370,kuca,prodaja,476.0,,,,2.0,True,,4.0,,265000.0,Sremska Kamenica,Popovica
13371,kuca,prodaja,194.0,,,,,True,,3.0,,309000.0,Novi Sad,Lipov gaj
13372,kuca,prodaja,515.0,,,,,True,,3.0,,360000.0,Sremska Kamenica,Popovica
13373,kuca,prodaja,84.0,,,,3.0,True,,2.0,,58710.0,Ledinci,
13374,kuca,prodaja,380.0,,,,4.0,True,,3.0,,215000.0,Kać,
13375,kuca,prodaja,143.0,,,,4.0,True,,2.0,,99000.0,Čenej,
13376,kuca,prodaja,148.0,,,,4.0,True,,2.0,,180000.0,Veternik,
13377,kuca,prodaja,228.0,,,,9.0,True,,2.0,,205000.0,Sremska Kamenica,Centar
13379,kuca,prodaja,29.0,,,,7.0,True,,2.0,,61800.0,,Srbija
13381,kuca,prodaja,162.0,,,,3.0,True,,4.0,,82400.0,Budisava,
13382,kuca,prodaja,300.0,,725.0,1.0,,True,"Centralno, Samostalno",6.0,,70000.0,Aranđelovac,
13384,kuca,prodaja,160.0,,,,2.0,True,,2.0,,123600.0,Novi Sad,Klisa
